discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Wrestling,"Lightweight, Greco-Roman (≤67.5 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/oskar-david-friman,Oskar David FRIMAN,Finland,FI,FIN
Wrestling,"Lightweight, Greco-Roman (≤67.5 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/lajos-keresztes,Lajos KERESZTES,Hungary,HU,HUN
Wrestling,"Lightweight, Greco-Roman (≤67.5 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/karl-westerlund,Karl WESTERLUND,Finland,FI,FIN
Wrestling,"Bantamweight, Greco-Roman (≤58 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/eduard-putsep,Eduard PÜTSEP,Estonia,EE,EST
Wrestling,"Bantamweight, Greco-Roman (≤58 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/anselm-ahlfors,Anselm AHLFORS,Finland,FI,FIN
Wrestling,"Bantamweight, Greco-Roman (≤58 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vaino-v-ikonen,Väinö V. IKONEN,Finland,FI,FIN
Rugby,rugby men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Rugby,rugby men,Men,SILVER,GameTeam,France team,,,France,FR,FRA
Rugby,rugby men,Men,BRONZE,GameTeam,Romania team,,,Romania,RO,ROU
Equestrian Jumping,team mixed,Men,GOLD,GameTeam,Sweden team,,,Sweden,SE,SWE
Equestrian Jumping,team mixed,Men,SILVER,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Equestrian Jumping,team mixed,Men,BRONZE,GameTeam,Portugal team,,,Portugal,PT,POR
Equestrian Jumping,individual mixed,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alphonse-gemuseus,Alphonse GEMUSEUS,Switzerland,CH,SUI
Equestrian Jumping,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/tommaso-lequio-di-assaba,Tommaso LEQUIO DI ASSABA,Italy,IT,ITA
Equestrian Jumping,individual mixed,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/adam-krolikiewicz,Adam KROLIKIEWICZ,Poland,PL,POL
Polo,polo men,Men,GOLD,GameTeam,Argentina team,,,Argentina,AR,ARG
Polo,polo men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA
Polo,polo men,Men,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Equestrian Eventing,team mixed,Men,GOLD,GameTeam,Netherlands team,,,Netherlands,NL,NED
Equestrian Eventing,team mixed,Men,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE
Equestrian Eventing,team mixed,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA
Equestrian Eventing,individual mixed,Men,GOLD,Athlete,,https://olympics.com/en/athletes/adolf-dirk-c-van-der-voort-van-zijp,Adolf Dirk C. VAN DER VOORT VAN ZIJP,Netherlands,NL,NED
Equestrian Eventing,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frode-rasmussen-kirkebjerg,Frode Rasmussen KIRKEBJERG,Denmark,DK,DEN
Equestrian Eventing,individual mixed,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sloan-doak,Sloan DOAK,United States of America,US,USA
Diving,plain high diving men,Men,GOLD,Athlete,,,Dick Eve,Australia,AU,AUS
Diving,plain high diving men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/john-jansson,John JANSSON,Sweden,SE,SWE
Diving,plain high diving men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/harold-clarke,Harold CLARKE,Great Britain,GB,GBR
Diving,10m platform men,Men,GOLD,Athlete,,,Al White,United States of America,US,USA
Diving,10m platform men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/david-fall,David FALL,United States of America,US,USA
Diving,10m platform men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/clarence-pinkston,Clarence PINKSTON,United States of America,US,USA
Diving,3m springboard men,Men,GOLD,Athlete,,,Al White,United States of America,US,USA
Diving,3m springboard men,Men,SILVER,Athlete,,,Pete Desjardins,United States of America,US,USA
Diving,3m springboard men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/clarence-pinkston,Clarence PINKSTON,United States of America,US,USA
Diving,10m platform women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/caroline-smith,Caroline SMITH,United States of America,US,USA
Diving,10m platform women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/elizabeth-becker-pinkston,Elizabeth BECKER-PINKSTON,United States of America,US,USA
Diving,10m platform women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/hjordis-topel,Hjördis TÖPEL,Sweden,SE,SWE
Diving,3m springboard women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/elizabeth-becker-pinkston,Elizabeth BECKER-PINKSTON,United States of America,US,USA
Diving,3m springboard women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/aileen-riggin,Aileen RIGGIN,United States of America,US,USA
Diving,3m springboard women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/caroline-fletcher,Caroline FLETCHER,United States of America,US,USA
Cycling Road,individual road race men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/armand-blanchonnet,Armand BLANCHONNET,France,FR,FRA
Cycling Road,individual road race men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/henri-hoevenaers,Henri HOEVENAERS,Belgium,BE,BEL
Cycling Road,individual road race men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rene-hamel,René HAMEL,France,FR,FRA
Cycling Road,team time trial men,Men,GOLD,GameTeam,France team,,,France,FR,FRA
Cycling Road,team time trial men,Men,SILVER,GameTeam,Belgium team,,,Belgium,BE,BEL
Cycling Road,team time trial men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE
Modern Pentathlon,Individual competition men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bo-lindman,Bo LINDMAN,Sweden,SE,SWE
Modern Pentathlon,Individual competition men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/gustaf-dyrssen,Gustaf DYRSSEN,Sweden,SE,SWE
Modern Pentathlon,Individual competition men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bertil-uggla,Bertil UGGLA,Sweden,SE,SWE
Sailing,8m mixed,Open,GOLD,GameTeam,Bera,,,Norway,NO,NOR
Sailing,8m mixed,Open,SILVER,GameTeam,Emily,,,Great Britain,GB,GBR
Sailing,8m mixed,Open,BRONZE,GameTeam,Namoussa,,,France,FR,FRA
Sailing,6m mixed,Open,GOLD,GameTeam,Elisabeth V,,,Norway,NO,NOR
Sailing,6m mixed,Open,SILVER,GameTeam,Bonzo,,,Denmark,DK,DEN
Sailing,6m mixed,Open,BRONZE,GameTeam,Willem-Six,,,Netherlands,NL,NED
Sailing,olympic class monotype mixed,Open,GOLD,Athlete,,https://olympics.com/en/athletes/leon-huybrechts,Léon HUYBRECHTS,Belgium,BE,BEL
Sailing,olympic class monotype mixed,Open,SILVER,Athlete,,https://olympics.com/en/athletes/henrik-robert,Henrik ROBERT,Norway,NO,NOR
Sailing,olympic class monotype mixed,Open,BRONZE,Athlete,,https://olympics.com/en/athletes/hans-erik-dittmar,Hans Erik DITTMAR,Finland,FI,FIN
Rowing,four-oared shell with coxswain men,Men,GOLD,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Rowing,four-oared shell with coxswain men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA
Rowing,four-oared shell with coxswain men,Men,BRONZE,GameTeam,United States team,,,United States of America,US,USA
Rowing,double sculls 2x men,Men,GOLD,GameTeam,United States team,,"Jack Kelly, Sr.",United States of America,US,USA
Rowing,double sculls 2x men,Men,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/paul-vincent-costello,Paul Vincent COSTELLO,United States of America,US,USA
Rowing,double sculls 2x men,Men,SILVER,GameTeam,France team,https://olympics.com/en/athletes/marc-p-detton,Marc P. DETTON,France,FR,FRA
Rowing,double sculls 2x men,Men,SILVER,GameTeam,France team,https://olympics.com/en/athletes/jean-pierre-stock,Jean-Pierre STOCK,France,FR,FRA
Rowing,double sculls 2x men,Men,BRONZE,GameTeam,Switzerland team,https://olympics.com/en/athletes/rudolf-bosshard,Rudolf BOSSHARD,Switzerland,CH,SUI
Rowing,double sculls 2x men,Men,BRONZE,GameTeam,Switzerland team,https://olympics.com/en/athletes/heinrich-thoma,Heinrich THOMA,Switzerland,CH,SUI
Rowing,single sculls 1x men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jack-beresford,Jack BERESFORD,Great Britain,GB,GBR
Rowing,single sculls 1x men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/williams-e-garrett-gilmore,Williams  E.Garrett GILMORE,United States of America,US,USA
Rowing,single sculls 1x men,Men,BRONZE,Athlete,,,Josef Schneider,Switzerland,CH,SUI
Rowing,pair-oared shell with coxswain men,Men,GOLD,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Rowing,pair-oared shell with coxswain men,Men,SILVER,GameTeam,France team,,,France,FR,FRA
Rowing,pair-oared shell with coxswain men,Men,BRONZE,GameTeam,United States team,,,United States of America,US,USA
Rowing,four without coxswain 4 men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Rowing,four without coxswain 4 men,Men,SILVER,GameTeam,Canada team,,,Canada,CA,CAN
Rowing,four without coxswain 4 men,Men,BRONZE,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Rowing,eight with coxswain 8 men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Rowing,eight with coxswain 8 men,Men,SILVER,GameTeam,Canada team,,,Canada,CA,CAN
Rowing,eight with coxswain 8 men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA
Rowing,pair without coxswain 2 men,Men,GOLD,GameTeam,Netherlands team,https://olympics.com/en/athletes/antonie-christiaan-beijnen,Antonie Christiaan BEIJNEN,Netherlands,NL,NED
Rowing,pair without coxswain 2 men,Men,GOLD,GameTeam,Netherlands team,https://olympics.com/en/athletes/wilhelm-rosingh,Wilhelm RÖSINGH,Netherlands,NL,NED
Rowing,pair without coxswain 2 men,Men,SILVER,GameTeam,France team,https://olympics.com/en/athletes/maurice-bouton,Maurice BOUTON,France,FR,FRA
Rowing,pair without coxswain 2 men,Men,SILVER,GameTeam,France team,https://olympics.com/en/athletes/georges-piot,Georges PIOT,France,FR,FRA
Football,football men,Men,GOLD,GameTeam,Uruguay team,,,Uruguay,UY,URU
Football,football men,Men,SILVER,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Football,football men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE
